,S_0,S_1,E_0,E_1,I_0_AS,I_0_GP,I_0_H,I_0_ICU,I_1_AS,I_1_GP,I_1_H,I_1_ICU,R_0_AS,R_0_GP,R_0_H,R_0_ICU,R_1_AS,R_1_GP,R_1_H,R_1_ICU,D_0_AS,D_0_GP,D_0_H,D_0_ICU,D_1_AS,D_1_GP,D_1_H,D_1_ICU
1094,29989397.017149772,0.0,3727.460637318253,0.0,2275.661383204918,546.7982164267371,104.69336627875353,5.955467070039387,0.0,0.0,0.0,0.0,1809.0408240149347,2089.821679462194,135.07109575591574,3.8913690012317796,0.0,0.0,0.0,0.0,0.0,4.188019397719829,0.3789569820807254,0.021835337081060092,0.0,0.0,0.0,0.0
1095,29989362.81298857,0.0,3739.262408414069,0.0,2282.8735832935567,548.5292941325321,105.02413001709492,5.974098849720698,0.0,0.0,0.0,0.0,1815.133288381394,2096.381150898329,135.5016944567763,3.90412638048228,0.0,0.0,0.0,0.0,0.0,4.201164631058777,0.38016507462823007,0.02190692157384847,0.0,0.0,0.0,0.0
1096,29989328.500534646,0.0,3751.10154246716,0.0,2290.108599129428,550.2658550548375,105.35594436463195,5.992789889312559,0.0,0.0,0.0,0.0,1821.2450614015925,2102.961388619136,135.9336535846376,3.916923672458375,0.0,0.0,0.0,0.0,0.0,4.214351480198671,0.3813769840049952,0.021978730025818544,0.0,0.0,0.0,0.0
1097,29989294.07944539,0.0,3762.97815752299,0.0,2297.3665029934004,552.0079165159851,105.68881263470982,6.011540376875121,0.0,0.0,0.0,0.0,1827.3762041606585,2109.5624584041843,136.36697746074648,3.9297610041099307,0.0,0.0,0.0,0.0,0.0,4.227580076962295,0.3825927223347596,0.022050763149314246,0.0,0.0,0.0,0.0
1098,29989259.549377106,0.0,3774.892371999842,0.0,2304.6473673943638,553.7554958931034,106.0227381511869,6.030350501059628,0.0,0.0,0.0,0.0,1833.5267779374062,2116.1844262410273,136.8016704199897,3.94263850279003,0.0,0.0,0.0,0.0,0.0,4.240850553589235,0.3838123017795302,0.02212302165894206,0.0,0.0,0.0,0.0
1099,29989224.909985024,0.0,3786.84430468999,0.0,2311.95126506995,555.5086106182903,106.3577242484679,6.04922045111029,0.0,0.0,0.0,0.0,1839.696844204945,2122.8273583258583,137.23773681093712,3.9555562962562414,0.0,0.0,0.0,0.0,0.0,4.254163042737192,0.3850357345397033,0.022195506271578114,0.0,0.0,0.0,0.0
1100,29989190.160923276,0.0,3798.8340747608945,0.0,2319.2782689872693,557.2672781787883,106.69377427153773,6.068150416866221,0.0,0.0,0.0,0.0,1845.8864646313057,2129.491321064182,137.67518099588602,3.9685145126719155,0.0,0.0,0.0,0.0,0.0,4.267517677483332,0.3862630328541892,0.022268217706375482,0.0,0.0,0.0,0.0
1101,29989155.301844902,0.0,3810.861801756379,0.0,2326.6284523436384,559.0315161171583,107.03089157599466,6.087140588763341,0.0,0.0,0.0,0.0,1852.0957010800546,2136.1763810714806,138.1140073509046,3.981513280607459,0.0,0.0,0.0,0.0,0.0,4.2809145913256135,0.3874942090005339,0.02234115668477132,0.0,0.0,0.0,0.0
1102,29989120.332401846,0.0,3822.9276055978103,0.0,2334.0018885673026,560.8013420314528,107.36907952808372,6.10619115783627,0.0,0.0,0.0,0.0,1858.3246156109108,2142.882605173871,138.5542202658756,3.994552729041617,0.0,0.0,0.0,0.0,0.0,4.294353918184112,0.3887292752950418,0.02241432393049405,0.0,0.0,0.0,0.0
1103,29989085.252244946,0.0,3835.031606585308,0.0,2341.398651318186,562.5767735753941,107.70834150473092,6.125302315720288,0.0,0.0,0.0,0.0,1864.5732704803775,2149.6100604087915,138.99582414454125,4.007632987362781,0.0,0.0,0.0,0.0,0.0,4.307835792402389,0.38996824409290126,0.022487720169570718,0.0,0.0,0.0,0.0
1104,29989050.061023947,0.0,3847.1739253989176,0.0,2348.81881448861,564.3578284585465,108.04868089357642,6.144474254653222,0.0,0.0,0.0,0.0,1870.8417281423556,2156.358814025657,139.4388234045464,4.020754185370262,0.0,0.0,0.0,0.0,0.0,4.321360348748813,0.3912111277883066,0.022561346130334146,0.0,0.0,0.0,0.0
1105,29989014.758387484,0.0,3859.3546830989426,0.0,2356.2624522035208,566.1445244463602,108.39010109298498,6.163707167476044,0.0,0.0,0.0,0.0,1877.1300512483213,2163.128933486067,139.88322247745188,4.033916453274652,0.0,0.0,0.0,0.0,0.0,4.334927722416969,0.3924579388144942,0.02263520254342491,0.0,0.0,0.0,0.0
1106,29988979.343983185,0.0,3871.574001091795,0.0,2363.729638800208,567.9368793549288,108.73260551112762,6.183001247580276,0.0,0.0,0.0,0.0,1883.4383026296787,2169.9204864453814,140.32902580750385,4.047119921660728,0.0,0.0,0.0,0.0,0.0,4.3485380489887415,0.3937086896402913,0.02270929014158325,0.0,0.0,0.0,0.0
1107,29988943.817457527,0.0,3883.832001179426,0.0,2371.2204488577227,569.7349110585595,109.07619756731488,6.202356688984329,0.0,0.0,0.0,0.0,1889.7665453233208,2176.733540779453,140.7762378534178,4.060364721541139,0.0,0.0,0.0,0.0,0.0,4.362191464487884,0.39496339277512005,0.022783609659950285,0.0,0.0,0.0,0.0
1108,29988908.178455826,0.0,3896.128805565625,0.0,2378.7349572006465,571.5386374907305,109.42088069216828,6.221773686343307,0.0,0.0,0.0,0.0,1896.114842574894,2183.56816458806,141.2248630886067,4.073650984363242,0.0,0.0,0.0,0.0,0.0,4.375888105386895,0.396222060769638,0.022858161836106377,0.0,0.0,0.0,0.0
1109,29988872.42662227,0.0,3908.4645368396136,0.0,2386.2732388893655,573.3480766415692,109.76665832717975,6.241252434923786,0.0,0.0,0.0,0.0,1902.483257830323,2190.4244261860645,141.67490600059054,4.086978841991287,0.0,0.0,0.0,0.0,0.0,4.389628108589309,0.39748470621408166,0.022932947409971156,0.0,0.0,0.0,0.0
1110,29988836.561599933,0.0,3920.839317977262,0.0,2393.8353692208184,575.163246558031,110.1135339247462,6.260793130605773,0.0,0.0,0.0,0.0,1908.871854736447,2197.3023941041015,142.12637109104145,4.100348426707729,0.0,0.0,0.0,0.0,0.0,4.403411611431067,0.3987513417383928,0.02300796712381091,0.0,0.0,0.0,0.0
1111,29988800.58303076,0.0,3933.2532723422837,0.0,2401.4214237292326,576.9841653440751,110.46151094820314,6.280395969884633,0.0,0.0,0.0,0.0,1915.280697141642,2204.202137089247,142.57926287582765,4.113759871214529,0.0,0.0,0.0,0.0,0.0,4.41723875168186,0.40002198001234207,0.02308322172224586,0.0,0.0,0.0,0.0
1112,29988764.49055556,0.0,3945.7065236874287,0.0,2409.03147818686,578.8108511608395,110.81059287185856,6.300061149873018,0.0,0.0,0.0,0.0,1921.7098490964472,2211.1237241056933,143.0335858850579,4.12721330863445,0.0,0.0,0.0,0.0,0.0,4.431109667546481,0.40129663374565344,0.023158711952257438,0.0,0.0,0.0,0.0
1113,29988728.28381401,0.0,3958.1991961557087,0.0,2416.665608604735,580.6433222268219,111.16078318102755,6.319788868302847,0.0,0.0,0.0,0.0,1928.1593748542045,2218.067224335435,143.48934466312684,4.140708872512379,0.0,0.0,0.0,0.0,0.0,4.445024497666204,0.4025753156881314,0.02323443856319572,0.0,0.0,0.0,0.0
1114,29988691.962444656,0.0,3970.7314142816,0.0,2424.323891233411,582.4815968180558,111.51208537206634,6.339579323527238,0.0,0.0,0.0,0.0,1934.6293388716872,2225.0327071789484,143.94654376875926,4.154246696816638,0.0,0.0,0.0,0.0,0.0,4.458983381120139,0.4038580386297854,0.023310402306786753,0.0,0.0,0.0,0.0
1115,29988655.5260849,0.0,3983.303302992247,0.0,2432.006402563705,584.3256932682879,111.86450295240633,6.359432714522462,0.0,0.0,0.0,0.0,1941.1198058097289,2232.0202422558673,144.40518777505497,4.167826915940289,0.0,0.0,0.0,0.0,0.0,4.47298645742659,0.40514481540095576,0.023386603937139906,0.0,0.0,0.0,0.0
1116,29988618.974370994,0.0,3995.914987608699,0.0,2439.71321932746,586.17562996916,112.21803944058907,6.379349240889926,0.0,0.0,0.0,0.0,1947.6308405338707,2239.0298994056784,144.86528126953436,4.1814496647024715,0.0,0.0,0.0,0.0,0.0,4.487033866544447,0.4064356588724411,0.02346304421075536,0.0,0.0,0.0,0.0
1117,29988582.30693805,0.0,4008.566593847118,0.0,2447.4444184982904,588.0314253703865,112.5726983663005,6.3993291028581405,0.0,0.0,0.0,0.0,1954.1625081149928,2246.061748688404,145.32682885418336,4.195115078349719,0.0,0.0,0.0,0.0,0.0,4.501125748874559,0.4077305819556246,0.023539723886531496,0.0,0.0,0.0,0.0
1118,29988545.52342002,0.0,4021.2582478199965,0.0,2455.2000772923293,589.8930979799334,112.92848327040535,6.419372501284667,0.0,0.0,0.0,0.0,1960.714873829951,2253.115860385284,145.78983514549824,4.208823292557275,0.0,0.0,0.0,0.0,0.0,4.515262245261092,0.40902959760260027,0.023616643725772293,0.0,0.0,0.0,0.0
1119,29988508.62344971,0.0,4033.9900760374035,0.0,2462.980273169,591.7606663642017,113.28539770498237,6.439479637658141,0.0,0.0,0.0,0.0,1967.2880031622285,2260.19230499948,146.254304774532,4.2225744434304495,0.0,0.0,0.0,0.0,0.0,4.529443496992947,0.4103327188063021,0.023693804492194916,0.0,0.0,0.0,0.0
1120,29988471.606658764,0.0,4046.7622054081908,0.0,2470.7850838317577,593.6341491482045,113.64344523335853,6.459650714100211,0.0,0.0,0.0,0.0,1973.8819618025657,2267.2911532567505,146.72024238693885,4.236368667505926,0.0,0.0,0.0,0.0,0.0,4.543669645805113,0.41163995860063,0.023771206951937063,0.0,0.0,0.0,0.0
1121,29988434.47267766,0.0,4059.5747632412467,0.0,2478.614587228862,595.513565015752,114.00262943014444,6.479885933367569,0.0,0.0,0.0,0.0,1980.4968156496172,2274.4124761061607,147.18765264302078,4.250206101753119,0.0,0.0,0.0,0.0,0.0,4.5579408338800835,0.41295133006057927,0.023848851873564603,0.0,0.0,0.0,0.0
1122,29988397.22113571,0.0,4072.4278772467255,0.0,2486.468861554136,597.3989327096313,114.36295388126908,6.500185498853928,0.0,0.0,0.0,0.0,1987.1326308105934,2281.55634472077,147.65654021777289,4.264086883575515,0.0,0.0,0.0,0.0,0.0,4.572257203849241,0.4142668463023688,0.023926740028079048,0.0,0.0,0.0,0.0
1123,29988359.851661064,0.0,4085.3216755372737,0.0,2494.347985247721,599.2902710317877,114.72442218401467,6.520549614592008,0.0,0.0,0.0,0.0,1993.7894736019032,2288.7228304983273,148.1269098009291,4.278011150812,0.0,0.0,0.0,0.0,0.0,4.586618898794245,0.4155865204835686,0.024004872188925053,0.0,0.0,0.0,0.0
1124,29988322.363880694,0.0,4098.256286629298,0.0,2502.2520369968597,601.1875988435108,115.0870379470524,6.540978485255577,0.0,0.0,0.0,0.0,2000.467410549816,2295.91200506198,148.59876609700876,4.291979041738232,0.0,0.0,0.0,0.0,0.0,4.601026062248458,0.416910365803231,0.0240832491319981,0.0,0.0,0.0,0.0
1125,29988284.75742039,0.0,4111.231839444186,0.0,2510.181095736645,603.0909350656136,115.45080479047692,6.561472316161422,0.0,0.0,0.0,0.0,2007.1665083910996,2303.1239402609617,149.07211382536207,4.305990695067974,0.0,0.0,0.0,0.0,0.0,4.615478838198322,0.4182383955020178,0.024161871635651967,0.0,0.0,0.0,0.0
1126,29988247.031904776,0.0,4124.2484633095755,0.0,2518.1352406508063,605.0002986786201,115.81572634584248,6.582031313271398,0.0,0.0,0.0,0.0,2013.8868340736863,2310.35870817131,149.54695772021702,4.3200462499544665,0.0,0.0,0.0,0.0,0.0,4.629977371084791,0.41957062286233227,0.02424074048070643,0.0,0.0,0.0,0.0
1127,29988209.186957274,0.0,4137.3062879606,0.0,2526.114551172474,606.9157087229473,116.1818062561979,6.602655683194439,0.0,0.0,0.0,0.0,2020.6284547573214,2317.6163810965627,150.02330253072546,4.334145845991777,0.0,0.0,0.0,0.0,0.0,4.644521805804736,0.4209070612084482,0.024319856450454872,0.0,0.0,0.0,0.0
1128,29988171.22220013,0.0,4150.405443541132,0.0,2534.1191069849488,608.8371842990892,116.54904817612197,6.623345633188567,0.0,0.0,0.0,0.0,2027.3914378142163,2324.8970315684614,150.50115302100932,4.348289623216162,0.0,0.0,0.0,0.0,0.0,4.659112287712349,0.4222477239066394,0.024399220330671857,0.0,0.0,0.0,0.0
1129,29988133.137254395,0.0,4163.546060605063,0.0,2542.148988022489,610.7647445678045,116.91745577175958,6.644101371162951,0.0,0.0,0.0,0.0,2034.1758508297164,2332.2007323476714,150.98051397020782,4.362477722107441,0.0,0.0,0.0,0.0,0.0,4.673748962620586,0.4235926243653125,0.02447883290962092,0.0,0.0,0.0,0.0
1130,29988094.931739926,0.0,4176.728270117557,0.0,2550.2042744710816,612.6984087503008,117.28703272085708,6.664923105679932,0.0,0.0,0.0,0.0,2040.9817616029563,2339.527556424484,151.46139017252386,4.376710283590367,0.0,0.0,0.0,0.0,0.0,4.688431976802574,0.4249417760351371,0.02455869497806219,0.0,0.0,0.0,0.0
1131,29988056.60527538,0.0,4189.952203456306,0.0,2558.2850467692174,614.638196128419,117.657782712798,6.685811045957053,0.0,0.0,0.0,0.0,2047.8092381475171,2346.877577019525,151.94378643727072,4.390987449035989,0.0,0.0,0.0,0.0,0.0,4.703161476993038,0.42629519240917635,0.024638807329260062,0.0,0.0,0.0,0.0
1132,29988018.157478213,0.0,4203.217992412813,0.0,2566.3913856086847,616.5841260448234,118.02970944863924,6.706765401869127,0.0,0.0,0.0,0.0,2054.658348692099,2354.2508675844797,152.42770758891947,4.405309360263042,0.0,0.0,0.0,0.0,0.0,4.717937610389741,0.42765288702302057,0.024719170758991025,0.0,0.0,0.0,0.0
1133,29987979.587964673,0.0,4216.525769193663,0.0,2574.5233719353455,618.5362179031868,118.40281664114703,6.727786383950286,0.0,0.0,0.0,0.0,2061.5291616811833,2361.647501802803,152.91315846714593,4.41967615953933,0.0,0.0,0.0,0.0,0.0,4.732760524654918,0.42901487345491846,0.02479978606555136,0.0,0.0,0.0,0.0
1134,29987940.896349795,0.0,4229.875666421779,0.0,2582.681086949918,620.4944911683765,118.77710801483258,6.748874203396014,0.0,0.0,0.0,0.0,2068.4217457756927,2369.0675535904325,153.40014392687746,4.434087989583093,0.0,0.0,0.0,0.0,0.0,4.7476303679167,0.43038116532590864,0.024880654049764857,0.0,0.0,0.0,0.0
1135,29987902.08224741,0.0,4243.267817137732,0.0,2590.864612108777,622.4589653666465,119.15258730598893,6.770029072065251,0.0,0.0,0.0,0.0,2075.336169853673,2376.511097096518,153.8886688383411,4.448544993564418,0.0,0.0,0.0,0.0,0.0,4.762547288770579,0.4317517762999549,0.024961775514990733,0.0,0.0,0.0,0.0
1136,29987863.14527012,0.0,4256.702354800988,0.0,2599.0740291247266,624.429660085821,119.52925826272653,6.791251202482416,0.0,0.0,0.0,0.0,2082.272503010949,2383.9782067041315,154.37873808711012,4.4630473151066115,0.0,0.0,0.0,0.0,0.0,4.777511436280826,0.4331267200840765,0.025043151267131292,0.0,0.0,0.0,0.0
1137,29987824.085029256,0.0,4270.179413312241,0.0,2607.309419981212,626.4065949786757,119.90712464562397,6.812540807874868,0.0,0.0,0.0,0.0,2089.230814573261,2391.468957043297,154.87035657496605,4.4775950983115695,0.0,0.0,0.0,0.0,0.0,4.792522960006608,0.4345060104307664,0.025124782114774348,0.0,0.0,0.0,0.0
1138,29987784.901134823,0.0,4283.69912702242,0.0,2615.570866938041,628.3897897642995,120.28619022799019,6.833898102187971,0.0,0.0,0.0,0.0,2096.211174101145,2398.9834229962376,155.36352922024545,4.492188487769999,0.0,0.0,0.0,0.0,0.0,4.807582010012502,0.4358896611389652,0.025206668869250503,0.0,0.0,0.0,0.0
1139,29987745.593195725,0.0,4297.2616306662985,0.0,2623.85845248901,630.3792642180164,120.66645879392415,6.855323299973355,0.0,0.0,0.0,0.0,2103.213651353736,2406.5216796585023,155.85826095526764,4.506827628485642,0.0,0.0,0.0,0.0,0.0,4.822688736790588,0.43727768604684303,0.025288812344208017,0.0,0.0,0.0,0.0
1140,29987706.16081963,0.0,4310.8670594019195,0.0,2632.172259387022,632.3750381773597,121.04793413946506,6.876816616455127,0.0,0.0,0.0,0.0,2110.238316310216,2414.0838023620013,156.35455672785855,4.521512665920158,0.0,0.0,0.0,0.0,0.0,4.837843291306617,0.43867009903607607,0.02537121335586462,0.0,0.0,0.0,0.0
1141,29987666.603612974,0.0,4324.51554881332,0.0,2640.512370645797,634.3771315424801,121.43062007267085,6.898378267534362,0.0,0.0,0.0,0.0,2117.2852391712718,2421.6698666765737,156.85242150145427,4.536243745996162,0.0,0.0,0.0,0.0,0.0,4.853045825003155,0.4400669140321362,0.025453872723024563,0.0,0.0,0.0,0.0
1142,29987626.921180945,0.0,4338.207234911875,0.0,2648.878869540701,636.3855642763435,121.8145204136563,6.920008469791288,0.0,0.0,0.0,0.0,2124.3544903598017,2429.279948410745,157.35186025515083,4.551021015098689,0.0,0.0,0.0,0.0,0.0,4.868296489801094,0.44146814500443116,0.025536791267086835,0.0,0.0,0.0,0.0
1143,29987587.113127485,0.0,4351.94225413762,0.0,2657.271839609559,638.4003564049253,122.19963899463026,6.941707440487399,0.0,0.0,0.0,0.0,2131.4461405216025,2436.914123612469,157.852877983753,4.565844620076622,0.0,0.0,0.0,0.0,0.0,4.883595438101143,0.4428738059664412,0.025619969812053202,0.0,0.0,0.0,0.0
1144,29987547.17905529,0.0,4365.720743360564,0.0,2665.6913646534667,640.421528017404,122.58597965993309,6.963475397567598,0.0,0.0,0.0,0.0,2138.560260526062,2444.5724685698724,158.35547969782326,4.5807147082441375,0.0,0.0,0.0,0.0,0.0,4.898942822785317,0.4442839109758568,0.025703409184536247,0.0,0.0,0.0,0.0
1145,29987507.118565798,0.0,4379.542839882049,0.0,2674.1375287376304,642.4490992663606,122.97354626607499,6.985312559662379,0.0,0.0,0.0,0.0,2145.696921466869,2452.2550598120147,158.859670423732,4.5956314273821635,0.0,0.0,0.0,0.0,0.0,4.914338797218468,0.445698474134719,0.02578711021376766,0.0,0.0,0.0,0.0
1146,29987466.9312592,0.0,4393.408681436074,0.0,2682.6104161921794,644.4830903679747,123.36234268177354,7.007219146089967,0.0,0.0,0.0,0.0,2152.856194662706,2459.9619741096385,159.36545520370677,4.610594925739837,0.0,0.0,0.0,0.0,0.0,4.929783515249778,0.44711750958955804,0.025871073731606305,0.0,0.0,0.0,0.0
1147,29987426.616734408,0.0,4407.3184061906295,0.0,2691.1101116129917,646.5235216022194,123.75237278799142,7.029195376858471,0.0,0.0,0.0,0.0,2160.0381516579487,2467.693288475918,159.87283909588146,4.625605352035942,0.0,0.0,0.0,0.0,0.0,4.945277131214267,0.44854103153153113,0.025955300572546372,0.0,0.0,0.0,0.0
1148,29987386.174589083,0.0,4421.272152749057,0.0,2699.6366998625317,648.5704133130625,124.14364047797503,7.051241472668087,0.0,0.0,0.0,0.0,2167.242864223378,2475.449080167229,160.38182717434705,4.640662855460398,0.0,0.0,0.0,0.0,0.0,4.960819799934329,0.44996905419656485,0.02603979157372569,0.0,0.0,0.0,0.0
1149,29987345.604419608,0.0,4435.27006015139,0.0,2708.190266070677,650.6237859086636,124.53614965729238,7.073357654913258,0.0,0.0,0.0,0.0,2174.4704043568836,2483.2294266839003,160.89242452920112,4.655767585675718,0.0,0.0,0.0,0.0,0.0,4.976411676721245,0.4514015918654941,0.026124547574933894,0.0,0.0,0.0,0.0
1150,29987304.9058211,0.0,4449.312267875696,0.0,2716.770895635546,652.6836598615713,124.92990424387114,7.0955441456848405,0.0,0.0,0.0,0.0,2181.7208442841647,2491.034405770971,161.40463626659763,4.67091969281846,0.0,0.0,0.0,0.0,0.0,4.992052917376697,0.4528386588642017,0.026209569418620626,0.0,0.0,0.0,0.0
1151,29987264.078387395,0.0,4463.398915839455,0.0,2725.3786742243474,654.7500557089263,125.32490816803752,7.117801167772328,0.0,0.0,0.0,0.0,2188.994256459452,2498.8640954189664,161.918467508798,4.686119327500736,0.0,0.0,0.0,0.0,0.0,5.007743678194323,0.4542802695637619,0.026294857949903935,0.0,0.0,0.0,0.0
1152,29987223.121711046,0.0,4477.530144400891,0.0,2734.0136877742,656.8229940526574,125.7211653725542,7.140128944666006,0.0,0.0,0.0,0.0,2196.2907135662067,2506.7185738646504,162.43392339422056,4.701366640811653,0.0,0.0,0.0,0.0,0.0,5.023484115961225,0.45572643838057864,0.02638041401657842,0.0,0.0,0.0,0.0
1153,29987182.035383318,0.0,4491.706094360354,0.0,2742.6760224929913,658.902495559685,126.11867981265938,7.1625277005591865,0.0,0.0,0.0,0.0,2203.610288517845,2514.5979195918026,162.9510090774918,4.716661784318829,0.0,0.0,0.0,0.0,0.0,5.039274387959526,0.45717717977653005,0.026466238469123694,0.0,0.0,0.0,0.0
1154,29987140.8189942,0.0,4505.926906961683,0.0,2751.3657648602084,660.9885809621218,126.5174554561053,7.1849976603504,0.0,0.0,0.0,0.0,2210.95305445845,2522.5022113319847,163.4697297294968,4.732004910069859,0.0,0.0,0.0,0.0,0.0,5.055114651967907,0.4586325082591093,0.026552332160712643,0.0,0.0,0.0,0.0
1155,29987099.472132374,0.0,4520.1927238935605,0.0,2760.0830016277796,663.0812710574717,126.91749628319666,7.207539049645588,0.0,0.0,0.0,0.0,2218.319084763481,2530.4315280653063,163.99009053742955,4.747396170593804,0.0,0.0,0.0,0.0,0.0,5.071005066263141,0.4600924383815658,0.02663869594721975,0.0,0.0,0.0,0.0
1156,29987057.99438523,0.0,4534.50368729091,0.0,2768.827819820935,665.1805867088358,127.31880628683021,7.230152094760357,0.0,0.0,0.0,0.0,2225.7084530405077,2538.3859490212108,164.51209670484465,4.762835718902704,0.0,0.0,0.0,0.0,0.0,5.086945789621667,0.4615569847430511,0.026725330687229612,0.0,0.0,0.0,0.0
1157,29987016.385338858,0.0,4548.859939736248,0.0,2777.600306739038,667.2865488451115,127.72138947253296,7.252837022722163,0.0,0.0,0.0,0.0,2233.121233129917,2546.3655536792353,165.03575345170754,4.7783237084930485,0.0,0.0,0.0,0.0,0.0,5.102936981321115,0.4630261619887586,0.02681223724204517,0.0,0.0,0.0,0.0
1158,29986974.64457804,0.0,4563.261624261081,0.0,2786.4005499564505,669.3991784611983,128.12524985850195,7.275594061272573,0.0,0.0,0.0,0.0,2240.5574991056465,2554.3704217698028,165.5610660144464,4.793860293347305,0.0,0.0,0.0,0.0,0.0,5.118978801141892,0.46449998481007,0.02689941647569631,0.0,0.0,0.0,0.0
1159,29986932.77168625,0.0,4577.708884347287,0.0,2795.2286373233824,671.5184966182006,128.53039147564309,7.298423438869484,0.0,0.0,0.0,0.0,2248.017325275906,2562.4006332749955,166.0880396460031,4.809445627935414,0.0,0.0,0.0,0.0,0.0,5.135071409368731,0.46597846794469805,0.026986869254948226,0.0,0.0,0.0,0.0
1160,29986890.766245645,0.0,4592.201863928489,0.0,2804.084656966737,673.6445244436304,128.93681836761021,7.32132538468935,0.0,0.0,0.0,0.0,2255.500786183897,2570.4562684293305,166.61667961588438,4.825079867216288,0.0,0.0,0.0,0.0,0.0,5.151214966792247,0.4674616261768299,0.02707459644930984,0.0,0.0,0.0,0.0
1161,29986848.627837077,0.0,4606.740707391465,0.0,2812.968697290984,675.7772831316147,129.34453459084503,7.344300128629453,0.0,0.0,0.0,0.0,2263.007956608556,2578.5374077205543,167.14699121021405,4.840763166639346,0.0,0.0,0.0,0.0,0.0,5.167409634710531,0.46894947433727385,0.02716259893104243,0.0,0.0,0.0,0.0
1162,29986806.356040057,0.0,4621.3255595775345,0.0,2821.880846979012,677.9167939430993,129.75354421461637,7.367347901310151,0.0,0.0,0.0,0.0,2270.5389115652742,2586.644131890425,167.67897973178438,4.856495682146022,0.0,0.0,0.0,0.0,0.0,5.183655574930714,0.4704420273036034,0.02725087757516807,0.0,0.0,0.0,0.0
1163,29986763.95043279,0.0,4635.956565783946,0.0,2830.8211949929837,680.0630782060533,130.16385132105938,7.390468934077102,0.0,0.0,0.0,0.0,2278.0937263066294,2594.776521935491,168.21265050010754,4.872277570171278,0.0,0.0,0.0,0.0,0.0,5.199952949770525,0.47193930000030165,0.02733943325947812,0.0,0.0,0.0,0.0
1164,29986721.410592135,0.0,4650.633871765296,0.0,2839.7898305752137,682.2161573156786,130.5754600052159,7.413663459003575,0.0,0.0,0.0,0.0,2285.672476323129,2602.9346591078947,168.74800885146837,4.888108987645145,0.0,0.0,0.0,0.0,0.0,5.216301922059912,0.4734413073989092,0.027428266864541903,0.0,0.0,0.0,0.0
1165,29986678.73609363,0.0,4665.357623734927,0.0,2848.786843249029,684.3760527346147,130.98837437507387,7.436931708892695,0.0,0.0,0.0,0.0,2293.2752373439403,2611.118624916158,169.28506013897606,4.903990091994251,0.0,0.0,0.0,0.0,0.0,5.232702655142603,0.4749480645181693,0.02751737927371524,0.0,0.0,0.0,0.0
1166,29986635.926511467,0.0,4680.127968366327,0.0,2857.8123228196287,686.542785993145,131.4025985516071,7.460273917279702,0.0,0.0,0.0,0.0,2300.902085337625,2619.3285011259677,169.82380973261613,4.9199210411433345,0.0,0.0,0.0,0.0,0.0,5.249155312877693,0.4764595864241734,0.02760677137314898,0.0,0.0,0.0,0.0
1167,29986592.981418498,0.0,4694.945052794561,0.0,2866.866359374973,688.7163786894079,131.81813666881575,7.483690318434268,0.0,0.0,0.0,0.0,2308.553096512891,2627.56436976099,170.36426301930342,4.935901993516817,0.0,0.0,0.0,0.0,0.0,5.265660059641264,0.4779758882305106,0.027696444051797775,0.0,0.0,0.0,0.0
1168,29986549.900386214,0.0,4709.809024622941,0.0,2875.949043289964,690.8968524903695,132.2349928739209,7.507181147371581,0.0,0.0,0.0,0.0,2316.2283473221933,2635.82631310674,170.90642540313792,4.951933108046338,0.0,0.0,0.0,0.0,0.0,5.28221706033415,0.4794969850989841,0.02778639820146242,0.0,0.0,0.0,0.0
1169,29986506.682984617,0.0,4724.720031966012,0.0,2885.0604652535158,693.0842291380762,132.65317132862586,7.530746639924171,0.0,0.0,0.0,0.0,2323.927914485107,2644.1144137357396,171.4503023070621,4.9680145442197645,0.0,0.0,0.0,0.0,0.0,5.298826480432346,0.4810228922442623,0.027876634717064818,0.0,0.0,0.0,0.0
1170,29986463.328782447,0.0,4739.678223372751,0.0,2894.2007162201367,695.2785304384901,133.07267620685832,7.554387032613337,0.0,0.0,0.0,0.0,2331.651874946488,2652.428754462486,171.99589916989314,4.984146461993422,0.0,0.0,0.0,0.0,0.0,5.315488485896767,0.4825536249255518,0.027967154496155482,0.0,0.0,0.0,0.0
1171,29986419.837347113,0.0,4754.68374784848,0.0,2903.3698874237184,697.4797782646767,133.49351169541265,7.57810256268572,0.0,0.0,0.0,0.0,2339.4003058883736,2660.7694183562567,172.54322144716693,5.000329021817035,0.0,0.0,0.0,0.0,0.0,5.332203243198912,0.48408919844896525,0.028057958439053506,0.0,0.0,0.0,0.0
1172,29986376.20824467,0.0,4769.7367548678485,0.0,2912.568070385698,699.687994558697,133.91568199432976,7.6018934681349375,0.0,0.0,0.0,0.0,2347.1732847370204,2669.136488748687,173.09227461163715,5.016562384648475,0.0,0.0,0.0,0.0,0.0,5.348970919336048,0.4856296281689218,0.028149047448929328,0.0,0.0,0.0,0.0
1173,29986332.441039797,0.0,4784.837394376259,0.0,2921.7953569159363,701.9032013318159,134.3391913169375,7.6257599877038995,0.0,0.0,0.0,0.0,2354.9708891636524,2677.5300492345727,173.64306415332825,5.032846711955323,0.0,0.0,0.0,0.0,0.0,5.365791681832813,0.48717492948829566,0.028240422431813444,0.0,0.0,0.0,0.0
